8.392857313156127930e-01
7.752857208251953125e-01
7.467142939567565918e-01
7.301428318023681641e-01
7.107142806053161621e-01
7.027142643928527832e-01
6.918571591377258301e-01
6.809999942779541016e-01
6.752856969833374023e-01
6.724285483360290527e-01
6.684285402297973633e-01
6.581428647041320801e-01
6.484285593032836914e-01
6.427142620086669922e-01
6.347143054008483887e-01
6.278571486473083496e-01
6.238571405410766602e-01
6.215714216232299805e-01
6.152856945991516113e-01
6.072856783866882324e-01
6.078571081161499023e-01
6.089999675750732422e-01
5.981428623199462891e-01
5.947142839431762695e-01
5.935714244842529297e-01
5.912857055664062500e-01
5.815714001655578613e-01
5.827142596244812012e-01
5.832856893539428711e-01
5.809999704360961914e-01
5.747143030166625977e-01
5.695714354515075684e-01
5.724285840988159180e-01
5.690000057220458984e-01
5.718571543693542480e-01
5.684285759925842285e-01
5.724285840988159180e-01
5.735714435577392578e-01
5.707142949104309082e-01
5.632857084274291992e-01
5.684285759925842285e-01
5.695714354515075684e-01
5.638571381568908691e-01
5.615714192390441895e-01
5.621428489685058594e-01
5.615714192390441895e-01
5.609999895095825195e-01
5.609999895095825195e-01
5.592857003211975098e-01
5.627142786979675293e-01
5.609999895095825195e-01
5.581428408622741699e-01
5.575714111328125000e-01
5.581428408622741699e-01
5.581428408622741699e-01
5.541428327560424805e-01
5.507142543792724609e-01
5.547142624855041504e-01
5.529999732971191406e-01
5.529999732971191406e-01
5.535714030265808105e-01
5.529999732971191406e-01
5.478571653366088867e-01
5.524285435676574707e-01
5.461428761482238770e-01
5.467143058776855469e-01
5.461428761482238770e-01
5.461428761482238770e-01
5.461428761482238770e-01
5.478571653366088867e-01
5.472857356071472168e-01
5.450000166893005371e-01
5.444285869598388672e-01
5.484285950660705566e-01
5.467143058776855469e-01
5.478571653366088867e-01
5.484285950660705566e-01
5.467143058776855469e-01
5.467143058776855469e-01
5.472857356071472168e-01
5.421428680419921875e-01
5.415714383125305176e-01
5.392857193946838379e-01
